体育频道,#genre#
NTV7 Live Online_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=10&id=260164926&pathid=0
NTV7 Live Online_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=10&id=260164926&pathid=1
TV3 Live Online_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=10&id=260164925&pathid=0
TV3 Live Online_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=10&id=260164925&pathid=1
TV2 Live Online_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=10&id=260164924&pathid=0
TV2 Live Online_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=10&id=260164924&pathid=1
TV1 Live Online_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=10&id=260164923&pathid=0
TV1 Live Online_高清2,https://www.chaojidianshi.net/e/DownSys/play/?classid=10&id=260164923&pathid=1
Singapore,#genre#
Cna Live Online_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=9&id=260165387&pathid=0
Channel U Live Online_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=9&id=260164991&pathid=0
Channel U Live Online_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=9&id=260164991&pathid=1
Channel U Live Online_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=9&id=260164991&pathid=2
Suria Live Online_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=9&id=260164990&pathid=0
Suria Live Online_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=9&id=260164990&pathid=1
Suria Live Online_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=9&id=260164990&pathid=2
Channel 8 Live Online_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=9&id=260164987&pathid=0
Channel 8 Live Online_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=9&id=260164987&pathid=1
Channel 8 Live Online_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=9&id=260164987&pathid=2
Channel 5 Live Online_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=9&id=260164985&pathid=0
Channel 5 Live Online_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=9&id=260164985&pathid=1
Channel 5 Live Online_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=9&id=260164985&pathid=2
日本,#genre#
BS-TBS直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=13&id=260165277&pathid=0
BS-TBS直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=13&id=260165277&pathid=1
BS-TBS直播_3,https://www.chaojidianshi.net/e/DownSys/play/?classid=13&id=260165277&pathid=2
BSフジ BS Fuji直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=13&id=260165275&pathid=0
BSフジ BS Fuji直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=13&id=260165275&pathid=1
NHKBS1直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=13&id=260165272&pathid=0
NHKBS1直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=13&id=260165272&pathid=1
TOKYOMX直播_HK-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=13&id=260165271&pathid=0
TOKYOMX直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=13&id=260165271&pathid=1
テレビ東京 Tokyo TV直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=13&id=260165270&pathid=0
テレビ東京 Tokyo TV直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=13&id=260165270&pathid=1
JET 綜合直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=13&id=260165269&pathid=0
JET 綜合直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=13&id=260165269&pathid=1
テレビ朝日 Asahi TV直播_HK-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=13&id=260165268&pathid=0
テレビ朝日 Asahi TV直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=13&id=260165268&pathid=1
NHK-E直播_HK-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=13&id=260165267&pathid=0
NHK-総合-2直播_TP-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=13&id=260165266&pathid=0
NHK-総合-2直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=13&id=260165266&pathid=1
韩国,#genre#
Billiards TV直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165474&pathid=0
Golfzon直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165473&pathid=0
Tconiverse直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165472&pathid=0
ComedyTV直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165471&pathid=0
Fishing TV直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165470&pathid=0
A Plus直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165469&pathid=0
粉红之家直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165468&pathid=0
PlayBoy直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165467&pathid=0
比基尼直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165466&pathid=0
DRAMAX直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165465&pathid=0
CATCH ON2直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165464&pathid=0
CATCH ON1直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165463&pathid=0
Channel A直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165462&pathid=0
Channel A直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165462&pathid=1
Channel A直播_3,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165462&pathid=2
tv朝鲜直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165461&pathid=0
tv朝鲜直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165461&pathid=1
联合新闻直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165460&pathid=0
kbsnsports直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165422&pathid=0
kbsnsports直播_2,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165422&pathid=1
sbssports直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165421&pathid=0
sbssports直播_2,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165421&pathid=1
sky sports直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165420&pathid=0
sky sports直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165420&pathid=1
M-net直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165419&pathid=0
YTN2直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165418&pathid=0
funtv直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165417&pathid=0
olive直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165416&pathid=0
sbs_plus直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165415&pathid=0
kbs_joy直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165414&pathid=0
mbc_every1直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165413&pathid=0
mbc_dramanet直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165412&pathid=0
kbs drama直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165411&pathid=0
kbs drama直播_2,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165411&pathid=1
kbs drama直播_3,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165411&pathid=2
skydrama直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165410&pathid=0
mbcnet直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165409&pathid=0
mbcon直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165408&pathid=0
TVN SHOW直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165407&pathid=0
TVN SHOW直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165407&pathid=1
TVN直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165406&pathid=0
TVN直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165406&pathid=1
EBS直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165405&pathid=0
THE MOVIE直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165404&pathid=0
SCREEN直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165403&pathid=0
SCREEN直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165403&pathid=1
OCN Thrills直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165402&pathid=0
OCN直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165401&pathid=0
OCN直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165401&pathid=1
CGV直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165400&pathid=0
jtbc4直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165399&pathid=0
jtbc4直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165399&pathid=1
JTBC3直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165398&pathid=0
JTBC2直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165397&pathid=0
JTBC2直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165397&pathid=1
sbs_golf直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165396&pathid=0
sbs_golf直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165396&pathid=1
J_Golf直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165395&pathid=0
J_Golf直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165395&pathid=1
YTN直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165394&pathid=0
YTN直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165394&pathid=1
mbn直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165393&pathid=0
mbn直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165393&pathid=1
JTBC直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165392&pathid=0
JTBC直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165392&pathid=1
SBS直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165391&pathid=0
MBC直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165390&pathid=0
KBS2直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165389&pathid=0
KBS1直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165388&pathid=0
KBS1直播_2,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165388&pathid=1
KBS1直播_3,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165388&pathid=2
KBS1直播_4,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165388&pathid=3
KBS1直播_5,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165388&pathid=4
KBS1直播_6,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165388&pathid=5
KBS1直播_7,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165388&pathid=6
KBS1直播_8,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165388&pathid=7
KBS1直播_9,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165388&pathid=8
KBS1直播_10,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165388&pathid=9
KBS1直播_11,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165388&pathid=10
KBS1直播_12,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165388&pathid=11
KBS1直播_13,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165388&pathid=12
KBS1直播_14,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165388&pathid=13
KBS1直播_15,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165388&pathid=14
KBS1直播_16,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165388&pathid=15
KBS1直播_17,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165388&pathid=16
KBS1直播_18,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165388&pathid=17
KBS1直播_19,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165388&pathid=18
KBS1直播_20,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165388&pathid=19
KBS1直播_21,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165388&pathid=20
KBS1直播_22,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165388&pathid=21
KBS1直播_23,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165388&pathid=22
KBS1直播_24,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165388&pathid=23
KBS1直播_25,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165388&pathid=24
KBS1直播_26,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165388&pathid=25
KBS1直播_27,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165388&pathid=26
KBS1直播_28,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165388&pathid=27
KBS1直播_29,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165388&pathid=28
KBS1直播_30,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165388&pathid=29
KBS1直播_31,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165388&pathid=30
J the Kpop直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165265&pathid=0
J the Kpop直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165265&pathid=1
All the Kpop直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165264&pathid=0
All the Kpop直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165264&pathid=1
Apps TV直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165263&pathid=0
Apps TV直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165263&pathid=1
YTN DMB直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165262&pathid=0
YTN DMB直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165262&pathid=1
YTN Korean直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165261&pathid=0
YTN Korean直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165261&pathid=1
YTN Science直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165260&pathid=0
YTN Science直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165260&pathid=1
KBS World 24直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165259&pathid=0
KBS World 24直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165259&pathid=1
YTN直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165394&pathid=0
YTN直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165394&pathid=1
SBS Plus直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165257&pathid=0
SBS Plus直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165257&pathid=1
EBS Plus2直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165256&pathid=0
EBS Plus2直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165256&pathid=1
EBS2直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165255&pathid=0
EBS2直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165255&pathid=1
EBS 1直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165254&pathid=0
EBS 1直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165254&pathid=1
CBS直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165253&pathid=0
CBS直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165253&pathid=1
Yonhap News直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165252&pathid=0
Yonhap News直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165252&pathid=1
Arirang HD直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165251&pathid=0
Arirang HD直播_高清,https://www.chaojidianshi.net/e/DownSys/play/?classid=14&id=260165251&pathid=1
卫视直播,#genre#
深圳卫视直播_YN-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=620&pathid=0
深圳卫视直播_YN-US,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=620&pathid=1
北京卫视(BeiJing Satellite TV)直播_YN-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=200&pathid=0
北京卫视(BeiJing Satellite TV)直播_YN-US,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=200&pathid=1
北京卫视(BeiJing Satellite TV)直播_BST-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=200&pathid=2
东方卫视直播_YN-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=199&pathid=0
东方卫视直播_YN-US,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=199&pathid=1
东方卫视直播_BST-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=199&pathid=2
天津卫视直播_YN-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=198&pathid=0
天津卫视直播_YN-US,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=198&pathid=1
天津卫视直播_BST-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=198&pathid=2
天津卫视直播_4,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=198&pathid=3
重庆卫视直播_YN-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=197&pathid=0
重庆卫视直播_YN-US,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=197&pathid=1
安徽卫视直播_YN-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=196&pathid=0
安徽卫视直播_YN-US,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=196&pathid=1
安徽卫视直播_BST-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=196&pathid=2
浙江卫视(Zhejiang Satellite TV)直播_YN-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=195&pathid=0
浙江卫视(Zhejiang Satellite TV)直播_YN-US,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=195&pathid=1
浙江卫视(Zhejiang Satellite TV)直播_BST-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=195&pathid=2
江苏卫视直播_YN-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=194&pathid=0
江苏卫视直播_YN-US,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=194&pathid=1
江苏卫视直播_BST-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=194&pathid=2
湖南卫视(Hunan Satellite TV)直播_1,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=193&pathid=0
湖南卫视(Hunan Satellite TV)直播_YN-US,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=193&pathid=1
湖南卫视(Hunan Satellite TV)直播_BST-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=193&pathid=2
湖南卫视(Hunan Satellite TV)直播_YN-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=193&pathid=3
湖北卫视直播_YN-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=192&pathid=0
湖北卫视直播_BST-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=192&pathid=1
湖北卫视直播_YN-US,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=192&pathid=2
河南卫视直播_YN-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=191&pathid=0
河南卫视直播_YN-US,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=191&pathid=1
河北卫视直播_YN-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=190&pathid=0
河北卫视直播_YN-US,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=190&pathid=1
广东卫视直播_YN-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=189&pathid=0
广东卫视直播_BST-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=189&pathid=1
广东卫视直播_YN-US,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=189&pathid=2
广西卫视直播_YN-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=188&pathid=0
广西卫视直播_YN-US,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=188&pathid=1
山东卫视直播_YN-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=187&pathid=0
山东卫视直播_BST-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=187&pathid=1
山东卫视直播_YN-US,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=187&pathid=2
山西卫视直播_YN-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=186&pathid=0
山西卫视直播_YN-US,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=186&pathid=1
四川卫视直播_YN-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=185&pathid=0
四川卫视直播_YN-US,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=185&pathid=1
江西卫视直播_YN-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=184&pathid=0
江西卫视直播_BST-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=184&pathid=1
江西卫视直播_YN-US,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=184&pathid=2
东南卫视直播_YN-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=183&pathid=0
东南卫视直播_BST-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=183&pathid=1
东南卫视直播_YN-US,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=183&pathid=2
吉林卫视直播_YN-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=182&pathid=0
吉林卫视直播_YN-US,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=182&pathid=1
辽宁卫视直播_1,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=181&pathid=0
辽宁卫视直播_BST-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=181&pathid=1
辽宁卫视直播_YN-US,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=181&pathid=2
辽宁卫视直播_YN-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=181&pathid=3
云南卫视直播_YN-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=180&pathid=0
云南卫视直播_YN-US,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=180&pathid=1
海南卫视直播_WAP,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=179&pathid=0
陕西卫视直播_YN-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=178&pathid=0
陕西卫视直播_YN-US,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=178&pathid=1
甘肃卫视直播_YN-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=177&pathid=0
甘肃卫视直播_YN-US,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=177&pathid=1
宁夏卫视直播_YN-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=176&pathid=0
宁夏卫视直播_YN-US,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=176&pathid=1
青海卫视直播_YN-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=175&pathid=0
青海卫视直播_YN-US,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=175&pathid=1
贵州卫视直播_1,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=174&pathid=0
贵州卫视直播_YN-US,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=174&pathid=1
贵州卫视直播_YN-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=174&pathid=2
贵州卫视直播_5,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=174&pathid=3
新疆卫视直播_YN-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=173&pathid=0
新疆卫视直播_YN-US,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=173&pathid=1
新疆卫视直播_3,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=173&pathid=2
西藏卫视直播_YN-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=172&pathid=0
西藏卫视直播_YN-US,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=172&pathid=1
内蒙古卫视直播_YN-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=171&pathid=0
内蒙古卫视直播_YN-US,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=171&pathid=1
黑龙江卫视直播_YN-HL,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=170&pathid=0
黑龙江卫视直播_YN-US,https://www.chaojidianshi.net/e/DownSys/play/?classid=2&id=170&pathid=1

央视频道,#genre#
CCTV1,http://[2409:8087:5e08:24::2]:6610/000000001000/1000000001000018602/index.m3u8?channel-id=ystenlive&Contentid=1000000001000018602&livemode=1&stbId=3
CCTV2,http://[2409:8087:5e08:24::2]:6610/000000001000/5000000011000031101/index.m3u8?channel-id=bestzb&Contentid=5000000011000031101&livemode=1&stbId=3
CCTV3,http://[2409:8087:5e08:24::17]:6610/000000001000/5000000004000008883/index.m3u8?channel-id=bestzb&Contentid=5000000004000008883&livemode=1&stbId=3
CCTV4,http://[2409:8087:5e08:24::2]:6610/000000001000/5000000011000031102/index.m3u8?channel-id=bestzb&Contentid=5000000011000031102&livemode=1&stbId=3
CCTV5,http://[2409:8087:5e08:24::17]:6610/000000001000/5000000004000008885/index.m3u8?channel-id=bestzb&Contentid=5000000004000008885&livemode=1&stbId=3
CCTV5+,http://[2409:8087:5e08:24::17]:6610/000000001000/5000000011000031127/index.m3u8?channel-id=bestzb&Contentid=5000000011000031127&livemode=1&stbId=3
CCTV6,http://[2409:8087:5e08:24::17]:6610/000000001000/5000000004000008886/index.m3u8?channel-id=bestzb&Contentid=5000000004000008886&livemode=1&stbId=3
CCTV7,http://[2409:8087:5e08:24::2]:6610/000000001000/5000000011000031104/index.m3u8?channel-id=bestzb&Contentid=5000000011000031104&livemode=1&stbId=3
